Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2021-12-15,2021,12,50,2,349,22,CRUE/SEM,4.0,7.1290655,-73.1298292,3
2021-12-15,2021,12,50,2,349,22,CRUE/SEM,3.0,7.1099924,-73.1224094,741
2021-12-15,2021,12,50,2,349,20,CRUE/SEM,3.0,7.1252792,-73.1260423,937
2021-12-15,2021,12,50,2,349,19,CRUE/SEM,4.0,7.12295,-73.1194703,144
2021-12-15,2021,12,50,2,349,0,CRUE/SEM,3.0,7.1092903,-73.1122981,71
2021-12-15,2021,12,50,2,349,19,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-15,2021,12,50,2,349,18,CRUE/SEM,3.0,7.1352307,-73.1239464,1448
2021-12-15,2021,12,50,2,349,19,CRUE/SEM,3.0,7.1250516,-73.1253906,455
2021-12-15,2021,12,50,2,349,19,CRUE/SEM,3.0,7.1209104,-73.1094933,638
2021-12-15,2021,12,50,2,349,22,CRUE/SEM,4.0,7.1068,-73.10939,127
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,3.0,7.1225781,-73.1274269,105
2021-12-16,2021,12,50,3,350,23,CRUE/SEM,3.0,7.1569815,-73.1372103,404
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,3.0,7.1225781,-73.1274269,105
2021-12-16,2021,12,50,3,350,22,CRUE/SEM,3.0,7.1030929,-73.1658802,14
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,5.0,7.0834826,-73.1212953,217
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,3.0,7.149337,-73.1324941,1216
2021-12-16,2021,12,50,3,350,19,CRUE/SEM,5.0,7.1412614,-73.1331857,36
2021-12-16,2021,12,50,3,350,18,CRUE/SEM,3.0,7.1450034,-73.1365345,72
2021-12-16,2021,12,50,3,350,18,CRUE/SEM,3.0,7.1450034,-73.1365345,72
2021-12-16,2021,12,50,3,350,18,CRUE/SEM,3.0,7.1027504,-73.167249,14
2021-12-16,2021,12,50,3,350,18,CRUE/SEM,3.0,7.1166581,-73.1095463,365
2021-12-16,2021,12,50,3,350,16,CRUE/SEM,2.0,7.1160455,-73.1087111,178
2021-12-16,2021,12,50,3,350,12,CRUE/SEM,3.0,7.104998,-73.1399508,228
2021-12-16,2021,12,50,3,350,15,CRUE/SEM,3.0,7.1116848,-73.106932,169
2021-12-16,2021,12,50,3,350,14,CRUE/SEM,3.0,7.1178498,-73.1168055,26
2021-12-16,2021,12,50,3,350,22,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-16,2021,12,50,3,350,12,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-16,2021,12,50,3,350,19,CRUE/SEM,5.0,7.1347207,-73.103761,30
2021-12-16,2021,12,50,3,350,13,CRUE/SEM,3.0,7.114425,-73.1250874,32
2021-12-16,2021,12,50,3,350,10,CRUE/SEM,3.0,7.121588,-73.1324619,627
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,3.0,7.1616764,-73.1416216,1416
2021-12-16,2021,12,50,3,350,20,CRUE/SEM,5.0,7.1208293,-73.1283874,118
2021-12-16,2021,12,50,3,350,10,CRUE/SEM,3.0,7.0996939,-73.1073169,29
2021-12-16,2021,12,50,3,350,19,CRUE/SEM,3.0,7.1436578,-73.1305548,565
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,3.0,7.1156682,-73.1232217,20
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,3.0,7.0883327,-73.1085326,11
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,5.0,7.0854738,-73.1422914,449
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,3.0,7.1323511,-73.1234885,773
2021-12-17,2021,12,50,4,351,22,CRUE/SEM,3.0,7.1165517,-73.1242748,266
2021-12-17,2021,12,50,4,351,22,CRUE/SEM,3.0,7.1165517,-73.1242748,266
2021-12-17,2021,12,50,4,351,23,CRUE/SEM,3.0,7.1197215,-73.115996,161
2021-12-17,2021,12,50,4,351,23,CRUE/SEM,3.0,7.1197215,-73.115996,161
2021-12-17,2021,12,50,4,351,1,CRUE/SEM,5.0,7.1205787,-73.1353137,101
2021-12-17,2021,12,50,4,351,4,CRUE/SEM,5.0,7.1287471,-73.1560368,35
2021-12-17,2021,12,50,4,351,5,CRUE/SEM,5.0,7.1076693,-73.1364925,4
2021-12-17,2021,12,50,4,351,6,CRUE/SEM,5.0,7.1499873,-73.1320101,16
2021-12-17,2021,12,50,4,351,8,CRUE/SEM,3.0,7.1165119,-73.1176301,45
2021-12-17,2021,12,50,4,351,8,CRUE/SEM,3.0,7.1165119,-73.1176301,45
2021-12-17,2021,12,50,4,351,8,CRUE/SEM,2.0,7.1069596,-73.1373742,123
2021-12-17,2021,12,50,4,351,9,CRUE/SEM,3.0,7.1274549,-73.1191323,1
2021-12-17,2021,12,50,4,351,9,CRUE/SEM,3.0,7.1041755,-73.1226494,172
2021-12-17,2021,12,50,4,351,9,CRUE/SEM,3.0,7.1121364,-73.1314608,291
2021-12-17,2021,12,50,4,351,10,CRUE/SEM,3.0,7.12282,-73.1223,286
2021-12-17,2021,12,50,4,351,10,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-17,2021,12,50,4,351,9,CRUE/SEM,3.0,7.1250663,-73.1254521,455
2021-12-17,2021,12,50,4,351,11,CRUE/SEM,3.0,7.124363,-73.120742,89
2021-12-17,2021,12,50,4,351,11,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-17,2021,12,50,4,351,11,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-17,2021,12,50,4,351,12,CRUE/SEM,3.0,7.1197215,-73.115996,161
2021-12-17,2021,12,50,4,351,13,CRUE/SEM,3.0,7.11931,-73.1214239,12
2021-12-17,2021,12,50,4,351,13,CRUE/SEM,3.0,7.080326,-73.121663,452
2021-12-17,2021,12,50,4,351,14,CRUE/SEM,3.0,7.107093,-73.1149,10
2021-12-17,2021,12,50,4,351,14,CRUE/SEM,3.0,7.1211326,-73.1221466,244
2021-12-17,2021,12,50,4,351,10,CRUE/SEM,3.0,7.1203067,-73.1132305,55
2021-12-17,2021,12,50,4,351,15,CRUE/SEM,3.0,7.1136127,-73.1098294,364
2021-12-17,2021,12,50,4,351,17,CRUE/SEM,5.0,7.1085601,-73.1176494,75
2021-12-17,2021,12,50,4,351,18,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-17,2021,12,50,4,351,19,CRUE/SEM,5.0,7.1196762,-73.1117244,245
2021-12-17,2021,12,50,4,351,23,CRUE/SEM,5.0,7.1175894,-73.1112649,7
2021-12-17,2021,12,50,4,351,23,CRUE/SEM,5.0,7.0809786,-73.1327689,798
2021-12-17,2021,12,50,4,351,10,CRUE/SEM,3.0,7.12282,-73.1223,286
2021-12-18,2021,12,50,5,352,9,CRUE/SEM,5.0,7.1052471,-73.1219815,33
2021-12-18,2021,12,50,5,352,17,CRUE/SEM,3.0,7.1487272,-73.1400784,39
2021-12-18,2021,12,50,5,352,17,CRUE/SEM,3.0,7.1487272,-73.1400784,39
2021-12-18,2021,12,50,5,352,16,CRUE/SEM,3.0,7.113306,-73.1236018,13
2021-12-18,2021,12,50,5,352,14,CRUE/SEM,5.0,7.1412614,-73.1331857,36
2021-12-18,2021,12,50,5,352,13,CRUE/SEM,3.0,7.1241079,-73.1110294,183
2021-12-18,2021,12,50,5,352,13,CRUE/SEM,5.0,7.1170937,-73.1267192,65
2021-12-18,2021,12,50,5,352,13,CRUE/SEM,3.0,7.1206415,-73.1209489,173
2021-12-18,2021,12,50,5,352,9,CRUE/SEM,5.0,7.1041755,-73.1226494,172
2021-12-18,2021,12,50,5,352,7,CRUE/SEM,3.0,7.124363,-73.120742,89
2021-12-18,2021,12,50,5,352,7,CRUE/SEM,3.0,7.124363,-73.120742,89
2021-12-18,2021,12,50,5,352,6,CRUE/SEM,3.0,7.1175894,-73.1112649,7
2021-12-18,2021,12,50,5,352,6,CRUE/SEM,5.0,7.0996939,-73.1073169,29
2021-12-18,2021,12,50,5,352,2,CRUE/SEM,3.0,7.1094381,-73.1063675,1321
2021-12-18,2021,12,50,5,352,0,CRUE/SEM,3.0,7.1089219,-73.1351342,247
2021-12-18,2021,12,50,5,352,18,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-18,2021,12,50,5,352,18,CRUE/SEM,3.0,7.1024623,-73.1077033,23
2021-12-18,2021,12,50,5,352,22,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-18,2021,12,50,5,352,22,CRUE/SEM,3.0,7.0944337,-73.1364357,57
2021-12-18,2021,12,50,5,352,22,CRUE/SEM,3.0,7.1085472,-73.1062714,830
2021-12-18,2021,12,50,5,352,22,CRUE/SEM,3.0,7.1085472,-73.1062714,830
2021-12-18,2021,12,50,5,352,20,CRUE/SEM,3.0,7.1367768,-73.1291779,159
2021-12-18,2021,12,50,5,352,20,CRUE/SEM,3.0,7.1367768,-73.1291779,159
2021-12-18,2021,12,50,5,352,18,CRUE/SEM,3.0,7.1024623,-73.1077033,23
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,5.0,7.1390197,-73.1326581,112
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,3.0,7.1189206,-73.1213358,122
2021-12-19,2021,12,50,6,353,14,CRUE/SEM,3.0,7.107093,-73.1149,10
2021-12-19,2021,12,50,6,353,15,CRUE/SEM,5.0,7.1198132,-73.1185559,257
2021-12-19,2021,12,50,6,353,14,CRUE/SEM,5.0,7.0915246,-73.1172591,1021
2021-12-19,2021,12,50,6,353,14,CRUE/SEM,5.0,7.0984046,-73.1091109,240
2021-12-19,2021,12,50,6,353,14,CRUE/SEM,5.0,7.0915246,-73.1172591,1021
2021-12-19,2021,12,50,6,353,4,CRUE/SEM,3.0,7.1084339,-73.1169687,69
2021-12-19,2021,12,50,6,353,11,CRUE/SEM,3.0,7.0834826,-73.1212953,217
2021-12-19,2021,12,50,6,353,11,CRUE/SEM,5.0,7.1200251,-73.1278149,420
2021-12-19,2021,12,50,6,353,10,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-19,2021,12,50,6,353,10,CRUE/SEM,5.0,7.1280736,-73.111674,17
2021-12-19,2021,12,50,6,353,9,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-19,2021,12,50,6,353,12,CRUE/SEM,5.0,7.0828868,-73.1219897,152
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,1.0,7.1189206,-73.1213358,122
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,5.0,7.1156834,-73.1231848,20
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,5.0,7.0983903,-73.1627225,58
2021-12-19,2021,12,50,6,353,16,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-19,2021,12,50,6,353,18,CRUE/SEM,3.0,7.1388978,-73.1299065,549
2021-12-19,2021,12,50,6,353,18,CRUE/SEM,3.0,7.110956,-73.112519,346
2021-12-19,2021,12,50,6,353,18,CRUE/SEM,3.0,7.110956,-73.112519,346
2021-12-19,2021,12,50,6,353,20,CRUE/SEM,3.0,7.14283,-73.06717,143
2021-12-19,2021,12,50,6,353,1,CRUE/SEM,3.0,7.0860657,-73.1167946,562
2021-12-20,2021,12,51,0,354,20,CRUE/SEM,5.0,7.10356,-73.13065,909
2021-12-20,2021,12,51,0,354,15,CRUE/SEM,3.0,7.1322655,-73.1194947,356
2021-12-20,2021,12,51,0,354,16,CRUE/SEM,5.0,7.128636,-73.1242763,41
2021-12-20,2021,12,51,0,354,17,CRUE/SEM,5.0,7.1130816,-73.107994,352
2021-12-20,2021,12,51,0,354,18,CRUE/SEM,3.0,7.136295,-73.1246318,314
2021-12-20,2021,12,51,0,354,18,CRUE/SEM,3.0,7.0975513,-73.1318202,789
2021-12-20,2021,12,51,0,354,19,CRUE/SEM,5.0,7.1280717,-73.1297361,340
2021-12-20,2021,12,51,0,354,20,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,21,CRUE/SEM,5.0,7.1280736,-73.111674,17
2021-12-20,2021,12,51,0,354,20,CRUE/SEM,5.0,7.122748,-73.1113997,104
2021-12-20,2021,12,51,0,354,20,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,19,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,14,CRUE/SEM,3.0,7.1274549,-73.1191323,1
2021-12-20,2021,12,51,0,354,14,CRUE/SEM,3.0,7.1274549,-73.1191323,1
2021-12-20,2021,12,51,0,354,14,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.1218513,-73.1201512,31
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.1218513,-73.1201512,31
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.1218513,-73.1201512,31
2021-12-20,2021,12,51,0,354,12,CRUE/SEM,3.0,7.1218513,-73.1201512,31
2021-12-20,2021,12,51,0,354,11,CRUE/SEM,5.0,7.1133273,-73.1291134,148
2021-12-20,2021,12,51,0,354,10,CRUE/SEM,3.0,7.1487272,-73.1400784,39
2021-12-20,2021,12,51,0,354,9,CRUE/SEM,,7.1003969,-73.1327156,587
2021-12-20,2021,12,51,0,354,9,CRUE/SEM,3.0,7.113306,-73.1236018,13
2021-12-20,2021,12,51,0,354,7,CRUE/SEM,3.0,7.114425,-73.1250874,32
2021-12-20,2021,12,51,0,354,7,CRUE/SEM,3.0,7.1487272,-73.1400784,39
2021-12-20,2021,12,51,0,354,14,CRUE/SEM,3.0,7.1487272,-73.1400784,39
2021-12-21,2021,12,51,1,355,7,CRUE/SEM,5.0,7.12779,-73.11946,1
2021-12-21,2021,12,51,1,355,21,CRUE/SEM,3.0,7.0983903,-73.1627225,58
2021-12-21,2021,12,51,1,355,20,CRUE/SEM,3.0,7.1197215,-73.115996,161
2021-12-21,2021,12,51,1,355,20,CRUE/SEM,3.0,7.1156682,-73.1232217,20
2021-12-21,2021,12,51,1,355,20,CRUE/SEM,3.0,7.1156682,-73.1232217,20
2021-12-21,2021,12,51,1,355,19,CRUE/SEM,3.0,7.1092903,-73.1122981,71
2021-12-21,2021,12,51,1,355,8,CRUE/SEM,3.0,7.1542512,-73.1313392,95
2021-12-21,2021,12,51,1,355,9,CRUE/SEM,3.0,7.1139644,-73.1299282,318
2021-12-21,2021,12,51,1,355,9,CRUE/SEM,3.0,7.0983903,-73.1627225,58
2021-12-21,2021,12,51,1,355,9,CRUE/SEM,3.0,7.1002782,-73.1059764,29
2021-12-21,2021,12,51,1,355,7,CRUE/SEM,5.0,7.1053128,-73.1139791,34
2021-12-21,2021,12,51,1,355,7,CRUE/SEM,,7.0996939,-73.1073169,29
2021-12-21,2021,12,51,1,355,7,CRUE/SEM,5.0,7.1448432,-73.1277843,76
2021-12-21,2021,12,51,1,355,18,CRUE/SEM,3.0,7.0854502,-73.1179727,27
2021-12-21,2021,12,51,1,355,22,CRUE/SEM,3.0,7.1219726,-73.1078515,656
2021-12-21,2021,12,51,1,355,6,CRUE/SEM,5.0,7.1073449,-73.1234933,242
2021-12-21,2021,12,51,1,355,6,CRUE/SEM,5.0,7.1083684,-73.1299196,8
2021-12-21,2021,12,51,1,355,4,CRUE/SEM,3.0,7.107558,-73.13487,151
2021-12-21,2021,12,51,1,355,6,CRUE/SEM,5.0,7.1185857,-73.1093965,930
2021-12-21,2021,12,51,1,355,6,CRUE/SEM,3.0,7.1171088,-73.1155815,60
2021-12-22,2021,12,51,2,356,20,CRUE/SEM,3.0,7.177338,-73.135396,21
2021-12-22,2021,12,51,2,356,19,CRUE/SEM,3.0,7.1080977,-73.115563,133
2021-12-22,2021,12,51,2,356,20,CRUE/SEM,3.0,7.110472,-73.1194085,5
2021-12-22,2021,12,51,2,356,20,CRUE/SEM,3.0,7.110472,-73.1194085,5
2021-12-22,2021,12,51,2,356,20,CRUE/SEM,3.0,7.1095106,-73.1184884,140
2021-12-22,2021,12,51,2,356,18,CRUE/SEM,3.0,7.1024623,-73.1077033,23
2021-12-22,2021,12,51,2,356,17,CRUE/SEM,3.0,7.1364635,-73.1318874,62
2021-12-22,2021,12,51,2,356,12,CRUE/SEM,3.0,7.107093,-73.1149,10
2021-12-22,2021,12,51,2,356,14,CRUE/SEM,3.0,7.097257,-73.128366,690
2021-12-22,2021,12,51,2,356,10,CRUE/SEM,3.0,7.0896539,-73.1185571,1274
2021-12-22,2021,12,51,2,356,9,CRUE/SEM,3.0,7.126984,-73.124175,389
2021-12-22,2021,12,51,2,356,9,CRUE/SEM,3.0,7.1145012,-73.127362,61
2021-12-22,2021,12,51,2,356,8,CRUE/SEM,3.0,7.1030534,-73.1407546,569
2021-12-22,2021,12,51,2,356,6,CRUE/SEM,3.0,7.1178498,-73.1168055,26
2021-12-22,2021,12,51,2,356,10,CRUE/SEM,3.0,7.11931,-73.1214239,12
2021-12-24,2021,12,51,4,358,17,CRUE/SEM,3.0,7.1094457,-73.1202302,302
2021-12-24,2021,12,51,4,358,18,CRUE/SEM,3.0,7.1089782,-73.1155559,399
2021-12-24,2021,12,51,4,358,17,CRUE/SEM,3.0,7.1143714,-73.1087354,561
2021-12-24,2021,12,51,4,358,17,CRUE/SEM,3.0,7.1143714,-73.1087354,561
2021-12-24,2021,12,51,4,358,17,CRUE/SEM,5.0,7.1141119,-73.1320801,485
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,2.0,7.1780431,-73.1293272,21
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,2.0,7.1780431,-73.1293272,21
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1129407,-73.1205585,1084
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1542512,-73.1313392,95
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,2.0,7.1780431,-73.1293272,21
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1224009,-73.118915,440
2021-12-24,2021,12,51,4,358,14,CRUE/SEM,3.0,7.114425,-73.1250874,32
2021-12-24,2021,12,51,4,358,14,CRUE/SEM,5.0,7.1193402,-73.1270137,83
2021-12-24,2021,12,51,4,358,15,CRUE/SEM,5.0,7.0937589,-73.1068509,660
2021-12-24,2021,12,51,4,358,15,CRUE/SEM,3.0,7.085235,-73.1157419,160
2021-12-24,2021,12,51,4,358,15,CRUE/SEM,5.0,7.1304878,-73.1103568,187
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,2.0,7.1274549,-73.1191323,1
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,3.0,7.1226494,-73.1271638,105
2021-12-24,2021,12,51,4,358,16,CRUE/SEM,3.0,7.1226494,-73.1271638,105
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1196869,-73.1114594,245
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.107093,-73.1149,10
2021-12-24,2021,12,51,4,358,10,CRUE/SEM,5.0,7.0983903,-73.1627225,58
2021-12-24,2021,12,51,4,358,6,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-24,2021,12,51,4,358,8,CRUE/SEM,5.0,7.1274549,-73.1191323,1
2021-12-24,2021,12,51,4,358,9,CRUE/SEM,5.0,7.1127514,-73.1215656,91
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1252037,-73.1190775,402
2021-12-24,2021,12,51,4,358,10,CRUE/SEM,5.0,7.0884678,-73.1227788,1172
2021-12-24,2021,12,51,4,358,11,CRUE/SEM,5.0,7.1106827,-73.1201123,136
2021-12-24,2021,12,51,4,358,11,CRUE/SEM,2.0,7.11152,-73.1203696,259
2021-12-24,2021,12,51,4,358,13,CRUE/SEM,5.0,7.1300766,-73.1141209,1368
2021-12-24,2021,12,51,4,358,7,CRUE/SEM,3.0,7.1147874,-73.1266484,597
2021-12-24,2021,12,51,4,358,8,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-24,2021,12,51,4,358,8,CRUE/SEM,5.0,7.115678,-73.1291288,702
2021-12-24,2021,12,51,4,358,8,CRUE/SEM,3.0,7.1560208,-73.1343967,319
2021-12-24,2021,12,51,4,358,7,CRUE/SEM,3.0,7.1450033,-73.1365345,72
2021-12-24,2021,12,51,4,358,20,CRUE/SEM,5.0,7.1239276,-73.1172844,149
2021-12-24,2021,12,51,4,358,20,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-24,2021,12,51,4,358,21,CRUE/SEM,3.0,7.0883327,-73.1085326,11
2021-12-24,2021,12,51,4,358,19,CRUE/SEM,3.0,7.1060698,-73.138499,446
2021-12-24,2021,12,51,4,358,7,CRUE/SEM,3.0,7.0985277,-73.1243457,1014
2021-12-24,2021,12,51,4,358,7,CRUE/SEM,3.0,7.1147874,-73.1266484,597
2021-12-24,2021,12,51,4,358,22,CRUE/SEM,5.0,7.1400848,-73.1353982,1575
2021-12-24,2021,12,51,4,358,8,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-25,2021,12,51,5,359,6,CRUE/SEM,3.0,7.1239494,-73.1289164,332
2021-12-25,2021,12,51,5,359,15,CRUE/SEM,5.0,7.1177782,-73.1264014,97
2021-12-25,2021,12,51,5,359,12,CRUE/SEM,3.0,7.1416627,-73.1289726,721
2021-12-25,2021,12,51,5,359,7,CRUE/SEM,5.0,7.1052471,-73.1219815,33
2021-12-25,2021,12,51,5,359,9,CRUE/SEM,5.0,7.1228893,-73.107108,357
2021-12-25,2021,12,51,5,359,15,CRUE/SEM,5.0,7.1537727,-73.1279471,1091
2021-12-25,2021,12,51,5,359,5,CRUE/SEM,5.0,7.095754,-73.1091453,433
2021-12-25,2021,12,51,5,359,18,CRUE/SEM,5.0,7.1203003,-73.131745,327
2021-12-25,2021,12,51,5,359,16,CRUE/SEM,5.0,7.1015697,-73.1424491,150
2021-12-25,2021,12,51,5,359,3,CRUE/SEM,3.0,7.155825,-73.136511,42
2021-12-25,2021,12,51,5,359,2,CRUE/SEM,3.0,7.1606967,-73.1323789,38
2021-12-25,2021,12,51,5,359,1,CRUE/SEM,3.0,7.0854639,-73.1133183,167
2021-12-25,2021,12,51,5,359,20,CRUE/SEM,3.0,7.0828115,-73.1213977,217
2021-12-25,2021,12,51,5,359,16,CRUE/SEM,5.0,7.0915539,-73.107369,107
2021-12-25,2021,12,51,5,359,5,CRUE/SEM,5.0,7.20952,-73.15084,437
2021-12-25,2021,12,51,5,359,18,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-25,2021,12,51,5,359,11,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-25,2021,12,51,5,359,9,CRUE/SEM,5.0,7.123349,-73.11903,144
2021-12-26,2021,12,51,6,360,10,CRUE/SEM,5.0,7.1013634,-73.125065,647
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,3.0,7.0862337,-73.1106748,190
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,3.0,7.0801099,-73.1202646,892
2021-12-26,2021,12,51,6,360,18,CRUE/SEM,5.0,7.124363,-73.120742,89
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,,7.087116,-73.1101269,202
2021-12-26,2021,12,51,6,360,16,CRUE/SEM,3.0,7.0982752,-73.1112433,18
2021-12-26,2021,12,51,6,360,14,CRUE/SEM,3.0,7.1138525,-73.1269336,61
2021-12-26,2021,12,51,6,360,13,CRUE/SEM,3.0,7.126238,-73.1176407,370
2021-12-26,2021,12,51,6,360,13,CRUE/SEM,3.0,7.1044503,-73.1232736,126
2021-12-26,2021,12,51,6,360,12,CRUE/SEM,5.0,7.1277752,-73.1242186,68
2021-12-26,2021,12,51,6,360,10,CRUE/SEM,3.0,7.1085159,-73.1143751,96
2021-12-26,2021,12,51,6,360,11,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-26,2021,12,51,6,360,12,CRUE/SEM,5.0,7.107093,-73.1149,10
2021-12-26,2021,12,51,6,360,12,CRUE/SEM,5.0,7.119349,-73.1227416,0
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,3.0,7.0862337,-73.1106748,190
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,3.0,7.1510642,-73.1310025,292
2021-12-26,2021,12,51,6,360,17,CRUE/SEM,3.0,7.1315318,-73.1337332,288
2021-12-26,2021,12,51,6,360,19,CRUE/SEM,3.0,7.122748,-73.1113997,104
2021-12-26,2021,12,51,6,360,7,CRUE/SEM,5.0,7.12809,-73.1297,340
2021-12-26,2021,12,51,6,360,1,CRUE/SEM,3.0,7.1290655,-73.1298292,3
2021-12-26,2021,12,51,6,360,0,CRUE/SEM,3.0,7.1050539,-73.1396012,228
2021-12-26,2021,12,51,6,360,7,CRUE/SEM,5.0,7.1350382,-73.1094518,1431
2021-12-26,2021,12,51,6,360,18,CRUE/SEM,3.0,7.1780431,-73.1293272,21
2021-12-26,2021,12,51,6,360,19,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-26,2021,12,51,6,360,19,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-26,2021,12,51,6,360,19,CRUE/SEM,3.0,7.1223896,-73.1216249,740
2021-12-26,2021,12,51,6,360,21,CRUE/SEM,3.0,7.119349,-73.1227416,0
2021-12-26,2021,12,51,6,360,6,CRUE/SEM,3.0,7.1083684,-73.1299196,8
2021-12-26,2021,12,51,6,360,0,CRUE/SEM,3.0,7.1071214,-73.1128329,715
2021-12-26,2021,12,51,6,360,0,CRUE/SEM,3.0,7.1298638,-73.1273993,307
2021-12-26,2021,12,51,6,360,0,CRUE/SEM,3.0,7.130601,-73.1240054,328
2021-12-26,2021,12,51,6,360,0,CRUE/SEM,3.0,7.130601,-73.1240054,328
2021-12-26,2021,12,51,6,360,7,CRUE/SEM,5.0,7.131822,-73.1328514,815
2021-12-26,2021,12,51,6,360,9,CRUE/SEM,5.0,7.1141102,-73.1180001,458
2021-12-26,2021,12,51,6,360,10,CRUE/SEM,5.0,7.107093,-73.1149,10
2021-12-26,2021,12,51,6,360,21,CRUE/SEM,3.0,7.0995165,-73.1086425,94
2021-12-26,2021,12,51,6,360,21,CRUE/SEM,3.0,7.0995165,-73.1086425,94
2021-12-26,2021,12,51,6,360,21,CRUE/SEM,3.0,7.0995165,-73.1086425,94
2021-12-26,2021,12,51,6,360,21,CRUE/SEM,3.0,7.1019033,-73.126198,56
2021-12-27,2021,12,52,0,361,9,CRUE/SEM,3.0,7.1308723,-73.1245746,19
2021-12-27,2021,12,52,0,361,0,CRUE/SEM,3.0,7.107093,-73.1149,10
2021-12-27,2021,12,52,0,361,18,CRUE/SEM,3.0,7.1287471,-73.1560368,35
2021-12-27,2021,12,52,0,361,9,CRUE/SEM,3.0,7.0762769,-73.1182268,367
2021-12-27,2021,12,52,0,361,1,CRUE/SEM,3.0,7.0854502,-73.1179727,27
2021-12-28,2021,12,52,1,362,20,CRUE/SEM,3.0,7.1083684,-73.1299196,8
2021-12-28,2021,12,52,1,362,20,CRUE/SEM,3.0,7.1083684,-73.1299196,8
2021-12-28,2021,12,52,1,362,20,CRUE/SEM,3.0,7.1083684,-73.1299196,8
2021-12-29,2021,12,52,2,363,9,CRUE/SEM,3.0,7.1274549,-73.1191323,1
2021-12-29,2021,12,52,2,363,7,CRUE/SEM,3.0,7.12775,-73.127347,185
2021-12-29,2021,12,52,2,363,9,CRUE/SEM,5.0,7.126322,-73.127019,63
